model,steering_vector,position,method,set,r2,intercept,top_features
gemma2,294,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1250; blocks.11.ln2_post.hook_normalized:0.0762; blocks.16.ln2_post.hook_normalized:0.0698; blocks.7.ln2_post.hook_normalized:0.0679; blocks.6.ln1_post.hook_normalized:0.0630; blocks.14.ln2_post.hook_normalized:0.0605; blocks.18.ln2_post.hook_normalized:0.0579; blocks.9.ln2_post.hook_normalized:0.0564; blocks.3.ln2_post.hook_normalized:-0.0549; blocks.0.ln1_post.hook_normalized:0.0476; blocks.18.ln1_post.hook_normalized:-0.0464; blocks.12.ln2_post.hook_normalized:0.0435; blocks.2.ln2_post.hook_normalized:0.0366; blocks.4.ln1_post.hook_normalized:0.0361; blocks.15.ln2_post.hook_normalized:0.0359; blocks.16.ln1_post.hook_normalized:-0.0347; blocks.6.ln2_post.hook_normalized:0.0344; blocks.8.ln1_post.hook_normalized:-0.0337; blocks.17.ln2_post.hook_normalized:0.0332; blocks.8.ln2_post.hook_normalized:0.0330; blocks.20.ln1_post.hook_normalized:0.0322; blocks.9.ln1_post.hook_normalized:-0.0315; blocks.15.ln1_post.hook_normalized:0.0305; blocks.5.ln2_post.hook_normalized:0.0299; blocks.17.ln1_post.hook_normalized:0.0278; blocks.11.ln1_post.hook_normalized:-0.0277; blocks.3.ln1_post.hook_normalized:-0.0273; blocks.10.ln2_post.hook_normalized:0.0247; blocks.0.ln2_post.hook_normalized:0.0239; blocks.13.ln1_post.hook_normalized:-0.0233; blocks.4.ln2_post.hook_normalized:0.0211; blocks.19.ln2_post.hook_normalized:0.0197; blocks.13.ln2_post.hook_normalized:0.0184; blocks.2.ln1_post.hook_normalized:-0.0156; blocks.19.ln1_post.hook_normalized:-0.0151; blocks.1.ln2_post.hook_normalized:0.0087; blocks.1.ln1_post.hook_normalized:0.0080; blocks.12.ln1_post.hook_normalized:0.0058; blocks.14.ln1_post.hook_normalized:-0.0055; blocks.20.ln2_post.hook_normalized:-0.0051; blocks.7.ln1_post.hook_normalized:-0.0049; blocks.10.ln1_post.hook_normalized:-0.0040; blocks.0.hook_resid_post:-0.0036; blocks.5.ln1_post.hook_normalized:0.0033
gemma2,3306,all,lars,negative,0.9237183702737499,,blocks.0.hook_resid_post:10.2615; blocks.0.ln1_post.hook_normalized:5.6361; blocks.5.ln2_post.hook_normalized:7.9635; blocks.17.ln1_post.hook_normalized:4.9441; blocks.11.ln2_post.hook_normalized:10.5210; blocks.6.ln1_post.hook_normalized:0.4586; blocks.20.ln2_post.hook_normalized:3.1315; blocks.16.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000
gemma2,3306,all,lars,positive,0.8395414153744413,,blocks.0.hook_resid_post:9.1309; blocks.11.ln2_post.hook_normalized:15.3843; blocks.6.ln1_post.hook_normalized:9.9233; blocks.0.ln1_post.hook_normalized:9.3175; blocks.16.ln2_post.hook_normalized:3.9687; blocks.1.ln2_post.hook_normalized:5.5292; blocks.15.ln1_post.hook_normalized:0.3158; blocks.9.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000
gemma2,3306,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:33.7626; blocks.0.hook_resid_post:1.3487; blocks.0.ln1_post.hook_normalized:0.8370; blocks.11.ln2_post.hook_normalized:0.6703; blocks.7.ln2_post.hook_normalized:0.4966; blocks.5.ln2_post.hook_normalized:0.4750; blocks.8.ln2_post.hook_normalized:0.3949; blocks.14.ln2_post.hook_normalized:0.3900; blocks.9.ln2_post.hook_normalized:0.3809; blocks.15.ln2_post.hook_normalized:0.3668; blocks.16.ln2_post.hook_normalized:0.3604; blocks.6.ln2_post.hook_normalized:0.3592; blocks.12.ln2_post.hook_normalized:0.3491; blocks.1.ln1_post.hook_normalized:0.3441; blocks.18.ln2_post.hook_normalized:0.3416; blocks.8.ln1_post.hook_normalized:-0.3256; blocks.0.ln2_post.hook_normalized:0.3158; blocks.4.ln2_post.hook_normalized:0.2817; blocks.19.ln2_post.hook_normalized:0.2627; blocks.9.ln1_post.hook_normalized:-0.2627; blocks.2.ln2_post.hook_normalized:0.2410; blocks.10.ln2_post.hook_normalized:0.2396; blocks.15.ln1_post.hook_normalized:0.2241; blocks.17.ln2_post.hook_normalized:0.2031; blocks.3.ln2_post.hook_normalized:-0.1951; blocks.19.ln1_post.hook_normalized:-0.1764; blocks.4.ln1_post.hook_normalized:0.1753; blocks.6.ln1_post.hook_normalized:0.1634; blocks.11.ln1_post.hook_normalized:-0.1325; blocks.13.ln2_post.hook_normalized:0.1267; blocks.20.ln1_post.hook_normalized:0.1215; blocks.18.ln1_post.hook_normalized:-0.1111; blocks.16.ln1_post.hook_normalized:0.0935; blocks.13.ln1_post.hook_normalized:-0.0785; blocks.12.ln1_post.hook_normalized:0.0698; blocks.10.ln1_post.hook_normalized:-0.0687; blocks.17.ln1_post.hook_normalized:0.0650; blocks.20.ln2_post.hook_normalized:-0.0613; blocks.14.ln1_post.hook_normalized:-0.0581; blocks.7.ln1_post.hook_normalized:0.0368; blocks.3.ln1_post.hook_normalized:0.0293; blocks.5.ln1_post.hook_normalized:-0.0165; blocks.1.ln2_post.hook_normalized:-0.0085; blocks.2.ln1_post.hook_normalized:-0.0070
gemma2,3306,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1406; blocks.11.ln2_post.hook_normalized:0.0938; blocks.0.ln1_post.hook_normalized:0.0757; blocks.16.ln2_post.hook_normalized:0.0679; blocks.5.ln2_post.hook_normalized:0.0664; blocks.14.ln2_post.hook_normalized:0.0625; blocks.15.ln2_post.hook_normalized:0.0615; blocks.7.ln2_post.hook_normalized:0.0613; blocks.18.ln2_post.hook_normalized:0.0591; blocks.8.ln1_post.hook_normalized:-0.0569; blocks.8.ln2_post.hook_normalized:0.0549; blocks.0.hook_resid_post:0.0547; blocks.12.ln2_post.hook_normalized:0.0547; blocks.9.ln2_post.hook_normalized:0.0542; blocks.6.ln2_post.hook_normalized:0.0527; blocks.0.ln2_post.hook_normalized:0.0522; blocks.19.ln1_post.hook_normalized:-0.0444; blocks.19.ln2_post.hook_normalized:0.0400; blocks.20.ln1_post.hook_normalized:0.0396; blocks.17.ln2_post.hook_normalized:0.0376; blocks.4.ln2_post.hook_normalized:0.0374; blocks.6.ln1_post.hook_normalized:0.0356; blocks.2.ln2_post.hook_normalized:0.0354; blocks.10.ln2_post.hook_normalized:0.0347; blocks.1.ln1_post.hook_normalized:0.0342; blocks.15.ln1_post.hook_normalized:0.0339; blocks.3.ln2_post.hook_normalized:-0.0271; blocks.9.ln1_post.hook_normalized:-0.0244; blocks.18.ln1_post.hook_normalized:-0.0243; blocks.4.ln1_post.hook_normalized:0.0209; blocks.13.ln2_post.hook_normalized:0.0194; blocks.11.ln1_post.hook_normalized:-0.0157; blocks.13.ln1_post.hook_normalized:-0.0128; blocks.16.ln1_post.hook_normalized:0.0120; blocks.14.ln1_post.hook_normalized:-0.0116; blocks.12.ln1_post.hook_normalized:0.0106; blocks.10.ln1_post.hook_normalized:-0.0103; blocks.17.ln1_post.hook_normalized:0.0099; blocks.20.ln2_post.hook_normalized:-0.0070; blocks.3.ln1_post.hook_normalized:0.0061; blocks.2.ln1_post.hook_normalized:-0.0034; blocks.7.ln1_post.hook_normalized:0.0029; blocks.5.ln1_post.hook_normalized:-0.0010; blocks.1.ln2_post.hook_normalized:0.0002
gemma2,384,all,lars,negative,0.9486640764153338,,blocks.6.ln1_post.hook_normalized:18.4484; blocks.0.hook_resid_post:8.3210; blocks.11.ln2_post.hook_normalized:14.2992; blocks.0.ln1_post.hook_normalized:11.1064; blocks.9.ln2_post.hook_normalized:7.3073; blocks.7.ln2_post.hook_normalized:0.9142; blocks.18.ln2_post.hook_normalized:1.5383; blocks.14.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000
gemma2,384,all,lars,positive,0.8844256426622648,,blocks.6.ln1_post.hook_normalized:17.6459; blocks.0.hook_resid_post:4.9504; blocks.11.ln2_post.hook_normalized:8.5018; blocks.9.ln2_post.hook_normalized:16.3813; blocks.10.ln2_post.hook_normalized:11.1726; blocks.0.ln1_post.hook_normalized:3.8432; blocks.7.ln2_post.hook_normalized:6.9451; blocks.8.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000
gemma2,384,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:36.9024; blocks.0.ln1_post.hook_normalized:0.7492; blocks.11.ln2_post.hook_normalized:0.7165; blocks.7.ln2_post.hook_normalized:0.6045; blocks.8.ln2_post.hook_normalized:0.5567; blocks.9.ln2_post.hook_normalized:0.5233; blocks.4.ln1_post.hook_normalized:0.4508; blocks.12.ln2_post.hook_normalized:0.4209; blocks.14.ln2_post.hook_normalized:0.4074; blocks.4.ln2_post.hook_normalized:0.3977; blocks.10.ln2_post.hook_normalized:0.3828; blocks.1.ln1_post.hook_normalized:0.3802; blocks.5.ln2_post.hook_normalized:0.3716; blocks.18.ln2_post.hook_normalized:0.3581; blocks.3.ln2_post.hook_normalized:-0.3565; blocks.2.ln2_post.hook_normalized:0.3517; blocks.6.ln1_post.hook_normalized:0.3442; blocks.15.ln2_post.hook_normalized:0.3436; blocks.0.ln2_post.hook_normalized:0.3389; blocks.19.ln2_post.hook_normalized:0.3243; blocks.5.ln1_post.hook_normalized:0.3119; blocks.16.ln2_post.hook_normalized:0.3038; blocks.7.ln1_post.hook_normalized:0.2949; blocks.0.hook_resid_post:0.2633; blocks.17.ln2_post.hook_normalized:0.2613; blocks.15.ln1_post.hook_normalized:0.2104; blocks.6.ln2_post.hook_normalized:0.1879; blocks.9.ln1_post.hook_normalized:-0.1865; blocks.20.ln1_post.hook_normalized:0.1677; blocks.18.ln1_post.hook_normalized:-0.1586; blocks.1.ln2_post.hook_normalized:0.1549; blocks.8.ln1_post.hook_normalized:-0.1212; blocks.20.ln2_post.hook_normalized:0.1177; blocks.10.ln1_post.hook_normalized:0.1115; blocks.11.ln1_post.hook_normalized:-0.1085; blocks.19.ln1_post.hook_normalized:-0.1028; blocks.16.ln1_post.hook_normalized:0.0994; blocks.13.ln2_post.hook_normalized:0.0964; blocks.17.ln1_post.hook_normalized:0.0696; blocks.12.ln1_post.hook_normalized:0.0361; blocks.2.ln1_post.hook_normalized:0.0320; blocks.14.ln1_post.hook_normalized:-0.0296; blocks.3.ln1_post.hook_normalized:0.0294; blocks.13.ln1_post.hook_normalized:-0.0064
gemma2,384,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1709; blocks.11.ln2_post.hook_normalized:0.1011; blocks.7.ln2_post.hook_normalized:0.0806; blocks.8.ln2_post.hook_normalized:0.0776; blocks.9.ln2_post.hook_normalized:0.0767; blocks.0.ln1_post.hook_normalized:0.0713; blocks.6.ln1_post.hook_normalized:0.0708; blocks.14.ln2_post.hook_normalized:0.0669; blocks.18.ln2_post.hook_normalized:0.0659; blocks.12.ln2_post.hook_normalized:0.0649; blocks.15.ln2_post.hook_normalized:0.0605; blocks.0.ln2_post.hook_normalized:0.0601; blocks.16.ln2_post.hook_normalized:0.0586; blocks.19.ln2_post.hook_normalized:0.0579; blocks.2.ln2_post.hook_normalized:0.0569; blocks.4.ln1_post.hook_normalized:0.0562; blocks.10.ln2_post.hook_normalized:0.0559; blocks.3.ln2_post.hook_normalized:-0.0549; blocks.4.ln2_post.hook_normalized:0.0547; blocks.5.ln2_post.hook_normalized:0.0542; blocks.20.ln1_post.hook_normalized:0.0532; blocks.17.ln2_post.hook_normalized:0.0483; blocks.1.ln1_post.hook_normalized:0.0386; blocks.18.ln1_post.hook_normalized:-0.0364; blocks.15.ln1_post.hook_normalized:0.0332; blocks.1.ln2_post.hook_normalized:0.0322; blocks.20.ln2_post.hook_normalized:0.0303; blocks.19.ln1_post.hook_normalized:-0.0283; blocks.6.ln2_post.hook_normalized:0.0280; blocks.8.ln1_post.hook_normalized:-0.0242; blocks.7.ln1_post.hook_normalized:0.0237; blocks.5.ln1_post.hook_normalized:0.0225; blocks.9.ln1_post.hook_normalized:-0.0178; blocks.16.ln1_post.hook_normalized:0.0170; blocks.17.ln1_post.hook_normalized:0.0153; blocks.13.ln2_post.hook_normalized:0.0146; blocks.10.ln1_post.hook_normalized:0.0136; blocks.11.ln1_post.hook_normalized:-0.0136; blocks.0.hook_resid_post:0.0120; blocks.2.ln1_post.hook_normalized:0.0083; blocks.14.ln1_post.hook_normalized:-0.0069; blocks.12.ln1_post.hook_normalized:0.0051; blocks.3.ln1_post.hook_normalized:-0.0004; blocks.13.ln1_post.hook_normalized:-0.0002
gemma2,541,all,lars,negative,0.9367483203864296,,blocks.0.hook_resid_post:10.6750; blocks.6.ln1_post.hook_normalized:15.7571; blocks.11.ln2_post.hook_normalized:13.6411; blocks.5.ln2_post.hook_normalized:7.8676; blocks.0.ln1_post.hook_normalized:5.2679; blocks.7.ln2_post.hook_normalized:2.1825; blocks.14.ln2_post.hook_normalized:1.5240; blocks.18.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000
gemma2,541,all,lars,positive,0.8285572677838466,,blocks.0.hook_resid_post:8.0701; blocks.6.ln1_post.hook_normalized:19.4383; blocks.11.ln2_post.hook_normalized:15.7707; blocks.0.ln1_post.hook_normalized:7.6528; blocks.9.ln2_post.hook_normalized:9.9652; blocks.10.ln2_post.hook_normalized:4.7371; blocks.1.ln1_post.hook_normalized:0.1317; blocks.7.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000
gemma2,541,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:31.6502; blocks.0.hook_resid_post:0.6316; blocks.0.ln1_post.hook_normalized:0.5966; blocks.11.ln2_post.hook_normalized:0.5859; blocks.7.ln2_post.hook_normalized:0.4331; blocks.4.ln1_post.hook_normalized:0.4181; blocks.19.ln2_post.hook_normalized:0.4001; blocks.1.ln1_post.hook_normalized:0.3884; blocks.16.ln2_post.hook_normalized:0.3746; blocks.18.ln2_post.hook_normalized:0.3631; blocks.15.ln2_post.hook_normalized:0.3413; blocks.15.ln1_post.hook_normalized:0.3390; blocks.12.ln2_post.hook_normalized:0.3207; blocks.4.ln2_post.hook_normalized:0.3129; blocks.8.ln2_post.hook_normalized:0.3058; blocks.3.ln2_post.hook_normalized:-0.3011; blocks.9.ln2_post.hook_normalized:0.2982; blocks.14.ln2_post.hook_normalized:0.2973; blocks.6.ln1_post.hook_normalized:0.2697; blocks.8.ln1_post.hook_normalized:-0.2693; blocks.5.ln2_post.hook_normalized:0.2539; blocks.17.ln2_post.hook_normalized:0.2445; blocks.10.ln2_post.hook_normalized:0.2232; blocks.16.ln1_post.hook_normalized:0.2138; blocks.7.ln1_post.hook_normalized:0.1887; blocks.0.ln2_post.hook_normalized:0.1844; blocks.6.ln2_post.hook_normalized:0.1708; blocks.9.ln1_post.hook_normalized:-0.1570; blocks.20.ln1_post.hook_normalized:0.1568; blocks.2.ln1_post.hook_normalized:0.1530; blocks.5.ln1_post.hook_normalized:0.1461; blocks.2.ln2_post.hook_normalized:0.1364; blocks.13.ln2_post.hook_normalized:0.1333; blocks.18.ln1_post.hook_normalized:-0.1078; blocks.10.ln1_post.hook_normalized:0.0817; blocks.19.ln1_post.hook_normalized:-0.0760; blocks.11.ln1_post.hook_normalized:-0.0718; blocks.3.ln1_post.hook_normalized:0.0624; blocks.12.ln1_post.hook_normalized:0.0301; blocks.20.ln2_post.hook_normalized:0.0291; blocks.17.ln1_post.hook_normalized:0.0254; blocks.1.ln2_post.hook_normalized:0.0208; blocks.13.ln1_post.hook_normalized:0.0193; blocks.14.ln1_post.hook_normalized:0.0018
gemma2,541,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1699; blocks.11.ln2_post.hook_normalized:0.0854; blocks.19.ln2_post.hook_normalized:0.0767; blocks.16.ln2_post.hook_normalized:0.0728; blocks.18.ln2_post.hook_normalized:0.0718; blocks.6.ln1_post.hook_normalized:0.0684; blocks.0.ln1_post.hook_normalized:0.0613; blocks.15.ln1_post.hook_normalized:0.0608; blocks.15.ln2_post.hook_normalized:0.0608; blocks.7.ln2_post.hook_normalized:0.0588; blocks.3.ln2_post.hook_normalized:-0.0549; blocks.20.ln1_post.hook_normalized:0.0544; blocks.4.ln1_post.hook_normalized:0.0537; blocks.12.ln2_post.hook_normalized:0.0510; blocks.8.ln1_post.hook_normalized:-0.0503; blocks.14.ln2_post.hook_normalized:0.0503; blocks.17.ln2_post.hook_normalized:0.0486; blocks.4.ln2_post.hook_normalized:0.0459; blocks.9.ln2_post.hook_normalized:0.0457; blocks.8.ln2_post.hook_normalized:0.0454; blocks.5.ln2_post.hook_normalized:0.0383; blocks.1.ln1_post.hook_normalized:0.0381; blocks.16.ln1_post.hook_normalized:0.0354; blocks.0.ln2_post.hook_normalized:0.0347; blocks.10.ln2_post.hook_normalized:0.0337; blocks.0.hook_resid_post:0.0334; blocks.2.ln1_post.hook_normalized:0.0332; blocks.18.ln1_post.hook_normalized:-0.0280; blocks.6.ln2_post.hook_normalized:0.0271; blocks.2.ln2_post.hook_normalized:0.0231; blocks.19.ln1_post.hook_normalized:-0.0206; blocks.13.ln2_post.hook_normalized:0.0188; blocks.7.ln1_post.hook_normalized:0.0159; blocks.9.ln1_post.hook_normalized:-0.0148; blocks.20.ln2_post.hook_normalized:0.0120; blocks.5.ln1_post.hook_normalized:0.0114; blocks.10.ln1_post.hook_normalized:0.0106; blocks.11.ln1_post.hook_normalized:-0.0098; blocks.3.ln1_post.hook_normalized:0.0093; blocks.1.ln2_post.hook_normalized:0.0060; blocks.13.ln1_post.hook_normalized:0.0056; blocks.17.ln1_post.hook_normalized:0.0054; blocks.12.ln1_post.hook_normalized:0.0052; blocks.14.ln1_post.hook_normalized:-0.0008
